rgn_id,year,score,
231,2017,0.846710398,
231,2018,0.844364794,
231,2019,0.842019189,
231,2020,0.839673584,
231,2021,0.83732798,
231,2022,0.834982375,
237,2012,0.869621759,
237,2013,0.867403492,
237,2014,0.865185224,
237,2015,0.862966956,
237,2016,0.860748689,
237,2017,0.858530421,
237,2018,0.856312153,
237,2019,0.854093886,
237,2020,0.851875618,
237,2021,0.84965735,
237,2022,0.847439082,
244,2012,0.825172673,
244,2013,0.821450951,
244,2014,0.817729228,
244,2015,0.814007506,
244,2016,0.810285783,
244,2017,0.806564061,
244,2018,0.802842338,
244,2019,0.799120616,
244,2020,0.795398894,
244,2021,0.791677171,
244,2022,0.787955449,
245,2012,0.83178639,
245,2013,0.827909459,
245,2014,0.824032528,
245,2015,0.820155597,
245,2016,0.816278665,
245,2017,0.812401734,
245,2018,0.808524803,
245,2019,0.804647872,
245,2020,0.800770941,
245,2021,0.79689401,
245,2022,0.793017079,
247,2012,0.84970412,
247,2013,0.846946409,
247,2014,0.844188698,
247,2015,0.841430987,
247,2016,0.838673276,
247,2017,0.835915565,
247,2018,0.833157854,
247,2019,0.830400143,
247,2020,0.827642432,
247,2021,0.824884721,
247,2022,0.822127011,
248,2012,0.855339197,
248,2013,0.855336069,
248,2014,0.85533294,
248,2015,0.855329812,
248,2016,0.855326683,
248,2017,0.855323555,
248,2018,0.855320426,
248,2019,0.855317298,
248,2020,0.855314169,
248,2021,0.855311041,
248,2022,0.855307912,
249,2012,0.863771435,
249,2013,0.863895811,
249,2014,0.864020186,
249,2015,0.864144562,
249,2016,0.864268937,
249,2017,0.864393313,
249,2018,0.864517688,
249,2019,0.864642064,
249,2020,0.864766439,
249,2021,0.864890815,
249,2022,0.86501519,
250,2012,0.832747831,
250,2013,0.829280109,
250,2014,0.825812387,
250,2015,0.822344664,
250,2016,0.818876942,
250,2017,0.815409219,
250,2018,0.811941497,
250,2019,0.808473775,
250,2020,0.805006052,
250,2021,0.80153833,
250,2022,0.798070607,
232,2012,0.755344648,
232,2013,0.749890175,
232,2014,0.744435702,
232,2015,0.738981229,
232,2016,0.733526755,
232,2017,0.728072282,
232,2018,0.722617809,
232,2019,0.717163336,
232,2020,0.711708863,
232,2021,0.70625439,
232,2022,0.700799917,
